id,sex,grade,school,class_id,condition,status,age_mths,ed_level,esp_fl,foreign_born,activity,name,time,attendence,total_points_pre,fwd_att_pre,bwd_att_pre,total_points_post,fwd_att_post,bwd_att_post,nih_score_overall_pre,nih_score_hearts_pre,nih_score_flowers_pre,nih_score_mixed_pre,nih_score_overall_57_pre,ies_hearts_pre,ies_flowers_pre,ies_mixed_pre,ies_overall_pre,hnf_total_pre,score_hearts_pre,score_flowers_pre,score_heart_flowers_pre,time_seconds_hearts_pre,time_seconds_flowers_pre,time_seconds_heart_flowers_pre,total_time_pre,acc_prop_hearts_pre,acc_prop_flowers_pre,acc_prop_mixed_pre,acc_prop_overall_pre,rt_mean_hearts_pre,rt_mean_flowers_pre,rt_mean_mixed_pre,rt_mean_overall_pre,rt_sd_hearts_pre,rt_sd_flowers_pre,rt_sd_mixed_pre,rt_sd_overall_pre,nih_score_overall_post,nih_score_hearts_post,nih_score_flowers_post,nih_score_mixed_post,nih_score_overall_57_post,ies_hearts_post,ies_flowers_post,ies_mixed_post,ies_overall_post,hnf_total_post,score_hearts_post,score_flowers_post,score_heart_flowers_post,time_seconds_hearts_post,time_seconds_flowers_post,time_seconds_heart_flowers_post,total_time_post,acc_prop_hearts_post,acc_prop_flowers_post,acc_prop_mixed_post,acc_prop_overall_post,rt_mean_hearts_post,rt_mean_flowers_post,rt_mean_mixed_post,rt_mean_overall_post,rt_sd_hearts_post,rt_sd_flowers_post,rt_sd_mixed_post,rt_sd_overall_post,dccs_tv_score_pre,dccs_mean_acc_pre,dccs_mean_rt_pre,dccs_tv_score_post,dccs_mean_acc_post,dccs_mean_rt_post,precalc_puntaje_total_pre,precalc_puntaje_ambito_1_pre,precalc_puntaje_ambito_2_pre,precalc_puntaje_ambito_3_pre,precalc_puntaje_total_post,precalc_puntaje_ambito_1_post,precalc_puntaje_ambito_2_post,precalc_puntaje_ambito_3_post,tejas_puntaje_total_pre,tejas_puntaje_ambito_1_pre,tejas_puntaje_ambito_2_pre,tejas_puntaje_ambito_3_pre,tejas_puntaje_ambito_4_pre,tejas_puntaje_ambito_5_pre,tejas_puntaje_ambito_6_pre,tejas_puntaje_ambito_7_pre,tejas_puntaje_ambito_letra_pre,tejas_puntaje_total_post,tejas_puntaje_ambito_1_post,tejas_puntaje_ambito_2_post,tejas_puntaje_ambito_3_post,tejas_puntaje_ambito_4_post,tejas_puntaje_ambito_5_post,tejas_puntaje_ambito_6_post,tejas_puntaje_ambito_7_post,tejas_puntaje_ambito_letra_post,gain_corsi,gain_hnf_overall,gain_hnf_hearts,gain_hnf_flowers,gain_hnf_mixed,gain_hnf_57,gain_hnf_ies,gain_dccs,gain_precalc,gain_tejas
mixk19,F,kinder,school3,school3_kinder,mixed,participant,71.3,4,F,F,F,NA,NA,22,3,2,0,4,2,0,3.821600543,2.5,6.692074357,2.272727273,2.894736842,2374,1693.083333,3472.7,2513.261111,33,6,12,15,17506,20317,51016,88839,0.5,1,0.454545455,0.578947368,1458.833333,1693.083333,1545.939394,1558.578947,721.6982287,166.5317105,720.7610535,640.8705003,6.916342435,7.19233677,7.071385258,6.485305276,6.763981158,1325.25,1397.057851,1636.873333,1453.060395,53,12,11,30,15903,16087,48628,80618,1,0.916666667,0.909090909,0.929824561,1325.25,1340.583333,1473.575758,1414.350877,139.43009,299.8785992,278.3275982,265.8639885,5.36678569,1,3182.208333,6.804386081,0.916666667,1603.590909,39,9,13,17,51,14,18,19,28,6,1,7,4,2,3,5,9,47,14,6,8,6,2,6,5,10,1,3.094741891,4.69233677,0.379310901,4.212578004,3.869244316,-1060.200716,1.437600392,12,19
mixk20,M,kinder,school3,school3_kinder,mixed,atypical,70.86666667,1,T,T,T,sports,60,14,0,3,0,0,3,0,4.071215833,3.75,5.887889924,2.575757576,3.157894737,1773.925926,1912.68,2734.432526,2140.346151,36,9,10,17,15986,19939,48549,84474,0.75,0.833333333,0.515151515,0.631578947,1332.166667,1661.583333,1471.181818,1482,604.8977124,403.5498073,631.3308094,586.0136212,1.805555556,3.75,0,1.666666667,1.754385965,2089.481481,NA,3387.545455,NA,20,9,0,11,20104,20085,47658,87847,0.75,0,0.333333333,0.350877193,1675.333333,1673.75,1444.181818,1541.175439,489.4383299,525.2552843,643.8753011,592.7182275,2.708333333,0.541666667,7009.384615,5.590900651,1,2888.625,NA,NA,NA,NA,13,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.265660278,0,-5.887889924,-0.909090909,-1.403508772,NA,2.882567318,NA,NA
mixk21,F,kinder,school3,school3_kinder,mixed,participant,71.1,1,F,F,F,NA,NA,6,1,3,0,6,3,0,2.938589094,6.883949101,0.416666667,1.515151515,1.842105263,1431.84,3804,3625.05,2953.63,21,10,1,10,14244,14497,41349,70090,0.833333333,0.083333333,0.303030303,0.368421053,1187,1208.083333,1253,1229.649123,380.2774107,391.1729351,492.8393501,445.0481712,6.045696338,7.9389018,6.258793274,3.939393939,6.380506022,1030.166667,1722.12,1865.085799,1539.124155,48,12,10,26,12362,18351,49742,80455,1,0.833333333,0.787878788,0.842105263,1030.166667,1529.25,1507.333333,1411.491228,72.68716697,277.7212877,439.0157789,407.2663275,6.729854731,1,2272.318182,7.718514195,1,1502.583333,22,4,7,11,48,12,21,15,34,8,3,9,6,1,3,4,10,40,13,3,9,6,1,4,4,10,5,3.107107243,1.054952698,5.842126608,2.424242424,4.538400758,-1414.505845,0.988659465,26,6
mixk22,M,kinder,school3,school3_kinder,mixed,participant,68.63333333,4,F,F,F,NA,NA,17,2,2,0,4,3,0,1.527777778,0,2.916666667,1.666666667,1.578947368,NA,2176.408163,4009.909091,NA,18,0,7,11,17332,17137,48043,82512,0,0.583333333,0.333333333,0.315789474,1444.333333,1428.083333,1455.848485,1447.578947,453.1522588,529.8437949,528.8409568,505.3882506,4.175636246,7.034484496,2.916666667,2.575757576,2.98245614,1383.12,2441.428571,2025.560554,1950.036375,34,10,7,17,15526,15119,37216,67861,0.833333333,0.583333333,0.515151515,0.596491228,1293.833333,1259.916667,1127.757576,1190.54386,425.9261211,519.9995557,370.8303209,415.8959378,3.541666667,0.708333333,2409.764706,2.083333333,0.416666667,2739.9,26,9,6,11,43,9,21,13,25,7,3,6,4,1,2,2,7,24,9,2,5,3,0,2,3,5,2,2.647858468,7.034484496,0,0.909090909,1.403508772,NA,-1.458333333,17,-1
mixk23,F,kinder,school3,school3_kinder,mixed,participant,73.16666667,3,F,F,F,NA,NA,19,1,3,0,6,1,0,5.297929888,7.558120945,6.517486902,1.818181818,2.98245614,1161.583333,1519.56,2966.333333,1882.492222,34,12,10,12,13939,16663,42891,73493,1,0.833333333,0.363636364,0.596491228,1161.583333,1388.583333,1299.727273,1289.350877,174.4276137,340.8207896,435.0003788,377.6157576,7.0605322,6.877798442,7.640757575,6.663040583,6.95707656,1357.68,1194.583333,1576.891779,1376.385038,53,10,12,31,13603,14335,49473,77411,0.833333333,1,0.939393939,0.929824561,1133.583333,1194.583333,1499.181818,1358.087719,403.7176012,139.3866162,238.614157,310.8495433,6.100943444,1,2631.541667,7.913683788,1,1067.625,36,10,15,11,42,12,14,16,33,11,4,7,3,2,2,4,9,53,15,8,12,4,4,6,4,16,5,1.762602312,-0.680322503,1.123270674,4.844858765,3.974620419,-506.1071846,1.812740344,6,20
mixk24,F,kinder,school3,school3_kinder,mixed,participant,73.23333333,1,F,F,F,NA,NA,22,0,3,0,3,1,0,2.938589094,6.883949101,0.416666667,1.515151515,1.842105263,1431.84,3804,3625.05,2953.63,21,10,1,10,14244,14497,41349,70090,0.833333333,0.083333333,0.303030303,0.368421053,1187,1208.083333,1253,1229.649123,380.2774107,391.1729351,492.8393501,445.0481712,3.272636696,7.317910088,0.833333333,1.666666667,2.105263158,1273.785124,4401,3647.181818,3107.322314,24,11,2,11,13156,15384,47134,75674,0.916666667,0.166666667,0.333333333,0.421052632,1096.333333,1282,1428.30303,1327.614035,287.1063577,449.6845359,481.5193717,454.1883952,4.937252258,0.958333333,3269.136364,5.430630793,1,3082.166667,27,9,7,11,45,11,19,15,30,13,5,1,5,0,1,5,1,34,12,4,3,6,1,5,3,4,3,0.334047602,0.433960987,0.416666667,0.151515152,0.263157895,153.692314,0.493378536,18,4
mixk25,F,kinder,school3,school3_kinder,mixed,participant,68.36666667,2,F,F,F,NA,NA,22,1,3,0,3,1,0,4.373750702,7.969736955,3.333333333,1.818181818,2.807017544,1184.5,2290.125,3073.354167,2182.659722,32,12,8,12,14214,17098,44564,75876,1,0.666666667,0.363636364,0.561403509,1184.5,1424.833333,1350.424242,1331.157895,529.070626,315.5375884,548.9450126,503.4316094,4.862232411,7.048818445,3.75,3.787878788,3.859649123,1483.2,1750.518519,1825.2432,1686.320573,44,10,9,25,14875,17816,48116,80807,0.833333333,0.75,0.757575758,0.771929825,1239.583333,1484.666667,1458.060606,1417.666667,481.534188,357.3331355,387.8292101,406.5672644,6.065369161,0.875,1984.142857,4.754012154,0.875,2808.619048,32,8,13,11,33,10,9,14,34,9,5,6,6,0,5,3,6,30,10,5,7,4,0,2,2,7,2,0.488481709,-0.92091851,0.416666667,1.96969697,1.052631579,-496.3391494,-1.311357007,1,-4
mixk26,F,kinder,school3,school3_kinder,mixed,participant,77.46666667,1,F,F,F,NA,NA,23,5,1,0,4,3,0,3.729397707,8.00637494,0,3.181818182,2.894736842,1195.333333,NA,2080.047619,NA,33,12,0,21,14344,13158,48488,75990,1,0,0.636363636,0.578947368,1195.333333,1096.5,1469.333333,1333.157895,323.418483,272.0292431,389.4271166,385.6691675,5.75022808,7.449747405,3.333333333,6.467603502,6.455390272,1351.583333,1902.1875,1636.362245,1630.044359,48,12,8,28,16219,15787,48056,80062,1,0.666666667,0.848484848,0.842105263,1351.583333,1315.583333,1456.242424,1404.596491,380.8379418,516.2484353,335.1938833,385.8949181,5.925729272,0.875,2016.809524,6.053053394,1,2418.26087,60,16,21,23,56,16,21,19,29,7,1,6,6,1,4,4,7,32,10,1,6,6,1,5,3,7,-1,2.020830373,-0.556627535,3.333333333,3.285785321,3.56065343,NA,0.127324122,-4,3
mixk27,F,kinder,school3,school3_kinder,mixed,participant,68.96666667,1,F,F,F,NA,NA,16,1,3,0,3,1,0,3.901049202,7.233450635,2.5,1.96969697,2.719298246,1382.583333,3411.333333,3690.532544,2828.149737,31,12,6,13,16591,19125,54217,89933,1,0.5,0.393939394,0.543859649,1382.583333,1593.75,1642.939394,1577.77193,293.3172215,566.4311119,383.9914501,418.2114135,3.909711807,7.107923301,2.5,2.121212121,2.719298246,1326.942149,3185,3250.331633,2587.424594,31,11,6,14,15380,17880,53586,86846,0.916666667,0.5,0.424242424,0.543859649,1281.666667,1490,1623.818182,1523.614035,274.8144277,684.9299898,320.1612342,429.2569475,6.366428573,1,2053.375,5.272677731,0.958333333,3406.619048,62,17,21,24,66,17,21,28,43,12,4,12,6,4,1,4,16,59,14,8,14,6,5,6,6,19,2,0.008662606,-0.125527334,0,0.151515152,0,-240.7251432,-1.093750842,4,16
mixk28,M,kinder,school3,school3_kinder,mixed,participant,70.26666667,3,F,F,F,NA,NA,20,0,3,0,4,2,0,2.938589094,6.883949101,0.416666667,1.515151515,1.842105263,1431.84,3804,3625.05,2953.63,22,9,3,10,15822,15284,42188,70103,0.75,0.25,0.303030303,0.385964912,1187,1208.083333,1253,1229.649123,380.2774107,391.1729351,492.8393501,445.0481712,6.290063844,3.75,8.204469966,6.915721567,7.209288083,1161.62963,986.6666667,1358.514031,1168.936776,49,9,12,28,10085,11840,40176,62101,0.75,1,0.848484848,0.859649123,840.4166667,986.6666667,1217.454545,1089.491228,185.409845,151.5911567,336.9565153,318.3632316,2.708333333,0.541666667,2837.230769,3.958333333,0.791666667,1553.473684,35,12,13,10,57,17,20,20,44,16,0,8,6,4,5,4,12,64,16,9,13,6,8,6,6,21,4,3.35147475,-3.133949101,7.787803299,5.400570051,5.36718282,-1784.693224,1.25,22,20
ppr501,F,fifth,school1,school1_fifth,paper,participant,136.1333333,3,F,F,T,scouts,60,22,4,1,0,7,1,0,7.455338177,7.936236515,7.375500936,7.054277079,7.286832401,1038.583333,1313.256198,1390.120708,1247.32008,54,12,11,31,12463,14263,43132,69858,1,0.916666667,0.939393939,0.947368421,1038.583333,1188.583333,1307.030303,1225.578947,190.1575702,229.7886216,179.8498479,218.298039,7.895316595,8.457563539,8.197147597,7.03123865,7.559535662,901.25,973.1666667,1398.723333,1091.046667,54,12,12,30,10815,11678,42188,64681,1,1,0.909090909,0.947368421,901.25,973.1666667,1278.424242,1134.754386,124.7645965,81.96654898,394.1452009,350.1305512,7.476731207,1,1448.041667,8.213282246,1,1049.708333,59,17,15,27,63,17,21,25,63,15,8,14,6,12,4,4,26,69,15,10,15,6,12,6,5,27,3,0.439978419,0.521327024,0.821646661,-0.023038429,0.272703261,-156.2734131,0.736551039,4,6
ppr502,F,fifth,school1,school1_fifth,paper,rejected,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppr503,M,fifth,school1,school1_fifth,paper,participant,128.3666667,3,F,F,T,sports,60,17,6,2,0,16,1,3,8.184183593,8.427222462,8.014582455,8.110745861,8.110745861,952.6666667,1030.916667,1013.757576,999.1136364,57,12,12,33,11432,12371,33454,57257,1,1,1,1,952.6666667,1030.916667,1013.757576,1004.508772,178.9069506,98.88970746,115.8463504,129.0452748,8.412350266,8.945865011,8.572282405,7.71890338,8.183531249,737.4166667,874,1135.019531,915.4787326,56,12,12,32,8849,10488,36084,55421,1,1,0.96969697,0.98245614,737.4166667,874,1093.454545,972.2982456,58.67236973,123.3531516,204.6153542,223.9015221,6.928443077,0.958333333,1675.826087,8.370623388,1,965.4583333,70,17,21,32,67,17,18,32,71,17,10,15,6,12,6,5,27,71,17,10,15,6,12,6,5,27,10,0.228166673,0.518642549,0.55769995,-0.391842481,0.072785388,-83.63490372,1.442180311,-3,0
ppr504,F,fifth,school1,school1_fifth,paper,participant,133.2,2,F,F,F,NA,NA,23,3,1,0,6,1,0,7.769830937,8.454354162,7.504956111,7.350182537,7.536922227,945.6666667,1252.472727,1301.244141,1166.461178,55,12,11,32,11348,13359,41545,66252,1,0.916666667,0.96969697,0.964912281,945.6666667,1113.25,1258.939394,1162.315789,255.7858953,476.2491947,241.4757932,326.8026468,7.412522591,8.02144054,7.327840893,6.888286341,7.158756114,1025.833333,1277.256198,1535.787721,1279.625751,54,12,11,31,12310,14879,48724,75913,1,0.916666667,0.939393939,0.947368421,1025.833333,1239.916667,1476.484848,1331.807018,121.9290653,268.1829289,271.5573283,305.6017155,7.890864606,0.916666667,971.1363636,7.895246843,1,1180.333333,67,17,21,29,65,17,21,27,58,12,10,15,5,7,5,4,22,69,15,9,15,6,12,6,6,27,3,-0.357308346,-0.432913622,-0.177115218,-0.461896196,-0.378166112,113.1645727,0.004382237,-2,11
ppr505,F,fifth,school1,school1_fifth,paper,participant,131.4333333,3,F,F,F,NA,NA,23,5,1,0,4,2,0,7.393420581,7.99139024,7.055549081,7.133322421,7.237400095,1048.333333,1368.297521,1392.867846,1269.8329,54,12,11,31,12580,15797,42710,71087,1,0.916666667,0.939393939,0.947368421,1048.333333,1316.416667,1294.242424,1247.140351,92.2223926,275.6273698,203.7277642,226.088039,7.646155356,8.527473274,7.372603414,7.038389378,7.429465275,879.6666667,1164.84,1311.118622,1118.541763,50,12,10,28,10556,12276,36906,59738,1,0.833333333,0.848484848,0.877192982,879.6666667,1023,1118.363636,1048.035088,131.9981634,389.4098098,264.0925286,286.6821264,7.821359218,0.958333333,1165.086957,7.344348134,1,1440.708333,62,17,20,25,65,17,21,27,54,14,6,15,2,9,5,3,24,68,17,9,15,5,11,6,5,26,-1,0.252734775,0.536083035,0.317054333,-0.094933043,0.19206518,-151.291137,-0.477011084,3,14
ppr506,F,fifth,school1,school1_fifth,paper,participant,137.2666667,3,F,F,T,dance,60,24,6,1,0,17,2,1,8.105863493,8.693667099,8.522538608,7.101384771,7.744934758,802,879.1666667,1301.440329,994.202332,51,12,12,27,9624,10550,39074,59248,1,1,0.818181818,0.894736842,802,879.1666667,1184.060606,1039.438596,77.00767376,114.0891464,418.3046094,365.5405497,8.206722093,8.734148869,8.248812315,7.637205094,7.887508209,814.6666667,933.75,1151.050989,966.4892184,55,12,12,31,9776,11205,36637,57618,1,1,0.939393939,0.964912281,814.6666667,933.75,1110.212121,1010.842105,66.2122391,143.088736,223.832074,221.0227679,8.548958243,1,936.3333333,8.525827416,1,1214.5,68,17,21,30,70,17,21,32,70,16,10,15,5,12,6,6,27,70,17,10,15,5,12,6,5,27,11,0.1008586,0.040481771,-0.273726293,0.535820323,0.142573451,-27.71311355,-0.023130827,2,0
ppr507,M,fifth,school1,school1_fifth,paper,participant,133.9666667,1,F,F,F,NA,NA,17,8,1,3,2,1,0,6.586183988,8.383102126,8.042116503,3.333333333,7.012924979,903.3333333,1057.916667,1797,1252.75,46,12,12,22,10840,12695,44091,67626,1,1,0.666666667,0.807017544,903.3333333,1057.916667,1336.090909,1186.421053,254.9992276,178.4832349,406.0492091,383.6101978,7.829624046,8.072721082,8.026939168,7.389211889,7.700655933,1098.666667,1065,1299.568359,1154.411675,56,12,12,32,13184,12780,42326,68290,1,1,0.96969697,0.98245614,1098.666667,1065,1282.606061,1198.070175,286.726139,131.3828548,258.0278497,260.2062273,7.080543263,0.958333333,1470.565217,7.548637637,0.958333333,1153.217391,63,17,21,25,66,17,21,28,64,15,8,15,6,12,5,3,27,68,15,9,15,6,12,6,5,27,-6,1.243440059,-0.310381044,-0.015177335,4.055878555,0.687730954,-98.33832465,0.468094374,3,4
ppr508,F,fifth,school1,school1_fifth,paper,participant,136.5,3,F,F,F,NA,NA,21,8,2,3,6,1,0,7.474727571,8.217698844,7.538416023,6.668067846,7.194477631,951.25,1274.166667,1494.260404,1239.892357,53,12,12,29,11415,15290,46081,72786,1,1,0.878787879,0.929824561,951.25,1274.166667,1396.393939,1276.947368,131.9125916,269.8803888,289.2665228,310.9337562,7.15512642,7.537261232,7.182152258,6.745965772,6.997345294,1249.666667,1398.083333,1522.033333,1389.927778,54,12,12,30,14996,16777,45383,77156,1,1,0.909090909,0.947368421,1249.666667,1398.083333,1375.242424,1353.614035,149.7624381,147.4581348,233.4151385,206.9407916,6.584989635,1,1796.791667,7.305827617,1,1598,67,17,21,29,69,17,21,31,65,13,10,14,6,12,6,4,26,67,16,10,15,6,11,6,3,26,-2,-0.31960115,-0.680437612,-0.356263765,0.077897926,-0.197132337,150.0354208,0.720837981,2,2
ppr509,F,fifth,school1,school1_fifth,paper,participant,130.9,4,F,F,F,NA,NA,22,6,1,0,13,1,2,8.177516197,8.548958243,8.30601012,7.677580228,7.958550845,831.6666667,941.3333333,1138.40332,970.4677734,56,12,12,32,9980,11296,36338,57614,1,1,0.96969697,0.98245614,831.6666667,941.3333333,1101.151515,1010.77193,64.62948009,111.7377883,125.3919159,158.0455424,8.078970316,8.491486745,8.124961649,7.620462554,7.841943252,866.4166667,1107,1179.515152,1050.977273,57,12,12,33,10397,12177,38924,61498,1,1,1,1,866.4166667,1014.75,1179.515152,1078.912281,74.09632347,440.8840551,124.6385076,254.2817813,7.770745324,1,1215.875,8.390846178,0.958333333,883.3043478,70,17,21,32,71,17,21,33,69,17,9,15,5,12,6,5,27,69,17,10,15,4,12,6,5,27,7,-0.098545881,-0.057471499,-0.181048471,-0.057117674,-0.116607592,80.50949929,0.620100854,1,0
ppr510,M,fifth,school1,school1_fifth,paper,participant,130.5,3,F,F,T,sports,120,20,4,2,0,7,3,3,8.077589335,8.452750857,8.6884299,7.091587249,7.869769937,931.9166667,805.5,1266.321046,1001.245904,53,12,12,29,11183,9666,38626,59475,1,1,0.878787879,0.929824561,931.9166667,805.5,1170.484848,1043.421053,212.7343449,74.01903932,369.0530214,334.8174848,6.634159462,7.893934568,8.372180182,3.636363636,7.146762831,1135.75,945,1517.484375,1199.411458,48,12,12,24,13629,11340,36624,61593,1,1,0.727272727,0.842105263,1135.75,945,1109.818182,1080.578947,322.5526384,195.3221116,482.2556023,407.3361611,6.389819313,0.958333333,1705.608696,8.668411806,0.916666667,730.7727273,69,17,21,31,69,17,21,31,68,16,9,15,6,12,6,4,27,69,17,9,15,5,12,6,5,27,3,-1.443429873,-0.558816289,-0.316249718,-3.455223613,-0.723007107,198.165554,2.278592493,0,1
ppr511,M,fifth,school1,school1_fifth,paper,participant,139.9,3,F,F,F,NA,NA,23,6,1,0,6,1,0,8.048971929,8.527473274,8.067131589,7.552310922,7.784588006,847.0833333,1010.666667,1223.181818,1026.977273,57,12,12,33,10165,12128,40365,62658,1,1,1,1,847.0833333,1010.666667,1223.181818,1099.263158,51.75020129,73.31418483,152.3557626,198.0010395,8.26495747,8.524182527,8.414545311,7.856144571,8.223598535,869.5,867.4166667,1114.969697,950.6287879,57,12,12,33,10434,10409,36794,57637,1,1,1,1,869.5,867.4166667,1114.969697,1011.175439,109.8838229,90.44682851,204.2669033,207.1224726,5.948522715,0.875,1839.571429,5.885484082,0.875,2184.904762,58,17,18,23,69,17,21,31,63,13,9,15,6,12,3,5,27,67,15,10,15,6,12,4,5,27,0,0.215985541,-0.003290747,0.347413722,0.303833649,0.439010529,-76.34848485,-0.063038633,11,4
ppr512,M,fifth,school1,school1_fifth,paper,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppr513,F,fifth,school1,school1_fifth,paper,participant,134.5666667,3,F,F,F,NA,NA,23,5,1,0,8,1,0,7.853907613,8.176746595,8.086743991,7.298232253,7.619728578,970.4166667,1006.833333,1322.481445,1099.910482,56,12,12,32,11645,12082,43037,66764,1,1,0.96969697,0.98245614,970.4166667,1006.833333,1304.151515,1171.298246,134.6432717,143.5458959,225.3887088,247.9542703,7.640401535,7.765893583,7.698870977,7.456440044,7.559535662,1047.272727,1119.916667,1271.169615,1146.11967,54,11,12,31,12560,13439,41018,67017,0.916666667,1,0.939393939,0.947368421,1046.666667,1119.916667,1242.969697,1175.736842,326.5011021,213.3245323,348.3408429,325.7574978,7.709903268,1,1248.875,7.230345996,1,1581.083333,58,17,18,23,67,17,21,29,60,14,7,15,5,11,5,3,26,71,17,9,15,6,12,6,6,27,3,-0.213506079,-0.410853012,-0.387873014,0.15820779,-0.060192916,46.20918787,-0.479557273,9,11
ppr514,M,fifth,school1,school1_fifth,paper,participant,138.7666667,3,F,F,F,NA,NA,17,7,1,0,16,1,1,8.000251854,8.467213877,8.201538712,7.332002974,7.715856441,855.75,974.75,1306.110352,1045.536784,56,12,12,32,10269,11697,41810,63776,1,1,0.96969697,0.98245614,855.75,974.75,1266.969697,1118.877193,63.53542319,107.8838812,183.72372,233.6210355,6.38462689,8.057376837,3.75,7.346503833,7.256838569,1021.166667,1579.851852,1317.060606,1306.026375,54,12,9,33,12254,15045,43463,70762,1,0.75,1,0.947368421,1021.166667,1253.75,1317.060606,1241.438596,47.80230754,425.4781535,163.8039872,255.2265113,6.823003629,0.916666667,1611.409091,8.347375102,1,992.7916667,71,17,21,33,67,17,21,29,70,16,9,15,6,12,6,6,27,71,17,9,15,6,12,6,6,27,9,-1.615624964,-0.40983704,-4.451538712,0.01450086,-0.459017873,260.489591,1.524371473,-4,1
ppr515,M,fifth,school1,school1_fifth,paper,participant,135.0666667,2,F,F,T,sports,180,21,7,2,0,14,1,1,7.488652447,8.185471625,7.418592581,6.861893136,7.173222603,965.0833333,1187.166667,1501.860562,1218.036854,55,12,12,31,11581,14246,46780,72607,1,1,0.939393939,0.964912281,965.0833333,1187.166667,1417.575758,1273.807018,75.30840631,199.5439497,240.8357882,276.2095115,7.719206216,7.983250556,8.036587917,7.137780175,7.53200928,1098.166667,1094,1340.94693,1177.704532,55,12,12,31,13178,13128,43050,69356,1,1,0.939393939,0.964912281,1098.166667,1094,1304.545455,1216.77193,248.6632748,158.3040802,288.8438258,274.8224763,7.250067301,1,1580.666667,7.270978251,1,1764.958333,70,17,21,32,69,17,21,31,67,16,9,15,6,11,6,4,26,67,17,10,15,5,11,6,3,26,7,0.230553769,-0.20222107,0.617995336,0.275887039,0.358786677,-40.33232166,0.020910949,-1,0
ppr516,F,fifth,school1,school1_fifth,paper,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppr517,M,fifth,school1,school1_fifth,paper,participant,136,3,F,F,T,sports,180,24,7,1,0,9,1,3,7.806444032,8.476897703,7.909722746,7.032711646,7.314882994,895.0833333,1133.166667,1395.271592,1141.173864,55,12,12,31,10741,13598,43071,67410,1,1,0.939393939,0.964912281,895.0833333,1133.166667,1305.181818,1182.631579,85.63501656,291.8392563,248.3048095,283.7154404,7.611159625,7.949588469,7.516556291,7.367334116,7.493763467,1027.166667,1213,1265.182617,1168.449761,56,12,12,32,12326,14556,40363,67245,1,1,0.96969697,0.98245614,1027.166667,1213,1223.121212,1179.736842,113.9902973,118.4521384,115.1937926,138.6556019,6.471826476,0.958333333,1981.434783,7.002054086,1,1497.166667,68,17,21,30,69,17,21,31,70,16,10,15,6,12,6,5,27,70,16,10,15,6,12,6,5,27,2,-0.195284406,-0.527309234,-0.393166456,0.33462247,0.178880474,27.27589725,0.53022761,1,0
